name,url,tag
androidweekly,http://androidweekly.net/#latest-issue,android
clojuregazette,http://www.clojuregazette.com,clojure
javaspecialists,http://www.javaspecialists.eu/archive/archive.jsp,java
codewords,https://codewords.recurse.com/issues,software
jetbrains,https://www.jetbrains.com/newsletter,software
technically speaking,https://tinyletter.com/techspeak/archive,developers
data is plural,https://tinyletter.com/data-is-plural/archive,engineering
sigadvi,http://us1.campaign-archive1.com/home/?u=53a12bfed319e2ce36b906532&id=ff9c5ce054,developers
java-web-weekly,http://www.baeldung.com/java-web-weekly,java
reactjsnewsletter,http://reactjsnewsletter.com,javascript
readevalprintlove,http://readevalprintlove.fogus.me,developers
kubeweekly,https://kubeweekly.com/,engineering
remotive,https://remoteworking.curated.co/issues/,remote
redis watch,https://redislabs.com/redis-watch-archive,database
rails weekly,https://rails-weekly.ongoodbits.com,rails
trailblazer,http://trailblazer.to/newsletter,rails
microservices weekly,http://www.microservicesweekly.com,engineering
swiftmonthly,http://swiftmonthly.com/,swift
golang weekly,http://golangweekly.com/issues,golang
get-put-post,http://tinyletter.com/getputpost/archive,developers
tinyletter,https://tinyletter.com/jenmyers/archive,developers
ponyfoo,https://ponyfoo.com/weekly,web
dsfa monthly,http://us12.campaign-archive1.com/home/?u=cee3bcd23849c808794d1be5a&id=1f26edefd1,data
charged,http://us8.campaign-archive1.com/home/?u=7ba9643cb80dac69c6818848c&id=b3e3d83a25,developers
recompilermag,https://recompilermag.com/issues/,engineering
postgres weekly,http://postgresweekly.com/,postgres
brwngrldev,http://tinyletter.com/brwngrldev/letters/,developers
ios dev weekly, http://iosdevweekly.com/issues,ios
performance fortnightly, https://perf.email,engineering
web animation weekly,http://webanimationweekly.com,web
xyx,http://tinyletter.com/amelie/archive,business
people centered,http://peoplecentered.net/newsletter,business
code with veni,http://blog.codewithveni.com/category/newsletter/,developers
the repl,http://therepl.net,clojure
the fox is,http://thefox.is/,developers
css layout,http://csslayout.news/,web
loganvc,http://loganvc.com/tech-weekly-news-letter/,business
the macro,http://themacro.com,business
deviceready,https://deviceready.net,web
html5  weekly,http://html5weekly.com/issues,web
db weekly,http://dbweekly.com,database
elided branches,http://tinyletter.com/skamille/archive,developers
record not found,http://us12.campaign-archive1.com/home/?u=8b3bb80e7b42123406ddd387c&id=a552c4b7a8
